"2025-07-13 07:12:10","palindromes in personal names
• Kamieda Emika
• Kinsan Ginsan
• Minamoto no Tomonaga https://twitter.com/yuuki170/status/1944156054067327476","https://x.com/yuuki26/status/1944157866526749170"
"2025-07-13 07:00:23","almost palindromes
• 'axolotl' (ūpārūpā)
• 'gobbledygook' (chinpunkanpun)
• 'Humanity Declaration' (ningen sengen)
• 'Settlement Plan' (kaiketsu keikaku)
• 'transverse occipital sulcus' (ōkōtōkō) https://twitter.com/yuuki170/status/1944154231726125220","https://x.com/yuuki26/status/1944154898301694005"
"2025-07-13 04:07:20","@no_tl
% perl -C -nlE 'print ""$&amp;\t$_"" if /(.)(?:(?R)|.?)\1/i and $&amp;!~/^(..)\1+.?$/i and length($&amp;)&gt;=5' jawiki-latest-all-titles-in-ns0 | sort -uk1,1 | column -t

https://ja.wikipedia.org/wiki/Wikipedia:%E3%83%87%E3%83%BC%E3%82%BF%E3%83%99%E3%83%BC%E3%82%B9%E3%83%80%E3%82%A6%E3%83%B3%E3%83%AD%E3%83%BC%E3%83%89 https://twitter.com/yuuki26/status/1944108619454406991","https://x.com/yuuki26/status/1944111349531127967"
"2025-07-13 03:56:29","wikipedia article titles
'foolproof' フールプルーフ (7 letters) is the longest palindrome, excluding neologisms like 'suki tokimeki to kiss' スキトキメキトキス (9 letters)
#langtwt #japanese

https://pastebin.com/jFBd7C5B","https://x.com/yuuki26/status/1944108619454406991"
"2025-07-13 00:58:30","i want to research palindromes but i don't think it's easy. https://twitter.com/yuuki26/status/1938369994745631132","https://x.com/yuuki26/status/1944063827513159786"
"2025-07-12 20:12:56","black hole cosmology suggests a universe emerges inside a black hole.

if that's the case, nested universes like matryoshka dolls might be possible.
https://en.wikipedia.org/wiki/Black_hole_cosmology","https://x.com/yuuki26/status/1943991962563956932"
"2025-07-12 18:02:18","in my theory, outside our universe is another universe—and outside that, yet another.
they're stacked infinitely.
but then a question: is this the “innermost”? that seems unrealistic.","https://x.com/yuuki26/status/1943959087621841316"
"2025-07-12 15:45:47","my confidence that it's “objective”—i.e., the meaning for everyone—is one percent.","https://x.com/yuuki26/status/1943924734611054665"
"2025-07-12 15:31:51","i believe there's an objective meaning of life: to achieve immortality.
everyone is programmed to commit suicide after 120 years. we absolutely must break this.","https://x.com/yuuki26/status/1943921226231029904"
"2025-07-11 12:20:28","gotup","https://x.com/yuuki26/status/1943510677986897945"
"2025-07-11 02:58:47","added support for three types of data: color, date, and number.
https://data.wikinder.org/","https://x.com/yuuki26/status/1943369325181563345"
"2025-07-11 02:51:48","tried the Hono framework.
https://github.com/wikinder/data/blob/main/src/index.tsx","https://x.com/yuuki26/status/1943367566996754443"
"2025-07-10 11:49:11","@ZerobanmeArisu
まてって😔","https://x.com/yuuki26/status/1943140414720025052"
"2025-07-10 00:22:28","i'll be working on our web service for the rest of 2025.","https://x.com/yuuki26/status/1942967597328134282"
"2025-07-08 22:57:51","right outside my house (real pic). this place would be good for a date https://x.com/yuuki26/status/1942583916314996833/photo/1","https://x.com/yuuki26/status/1942583916314996833"
"2025-07-08 22:46:21","i call the place where the sloped road looks like it leads into the sky “heaven”. i believe it's connected to heaven","https://x.com/yuuki26/status/1942581020282220967"
"2025-07-08 22:37:57","a small hill (real pic) https://x.com/yuuki26/status/1942578908097810759/photo/1","https://x.com/yuuki26/status/1942578908097810759"
"2025-07-08 22:05:04","https://www.facebook.com/Horrorgraphy/posts/803556344407264","https://x.com/yuuki26/status/1942570632832770448"
"2025-07-08 21:59:50","the road looks like this. one hour on foot https://x.com/yuuki26/status/1942569314147614922/photo/1","https://x.com/yuuki26/status/1942569314147614922"
"2025-07-08 19:28:02","the other day i went to the convenience store.
it was a battle with raccoons, boars, and bears.
then i felt like i wasn't “yuuki” but just a “human”.

🐻‍❄️: hey, human","https://x.com/yuuki26/status/1942531114901410158"
"2025-07-08 19:00:23","i feel like humans are monkeys—lighting fires, burning leaves, and getting excited about it","https://x.com/yuuki26/status/1942524154034417722"
"2025-07-08 04:42:41","an organism seems to mean a living thing.
AI is often named Ai, but maybe yuuki will be the human representative. just got lucky.","https://x.com/yuuki26/status/1942308305516343393"
"2025-07-07 22:17:04","my real name is yuuki, named after yūki kagaku (organic chemistry) by my parents.
but what even is organic chemstry? neither they nor i have any idea.","https://x.com/yuuki26/status/1942211263724982361"
"2025-07-05 19:09:02","https://x.com/yuuki26/status/1941439166505681308/photo/1","https://x.com/yuuki26/status/1941439166505681308"
"2025-07-05 18:28:32","Cabbage stir fry
#momscooking #japanesefood #langtwt

https://youtube.com/shorts/cFFWgBShcyY https://x.com/yuuki26/status/1941428976058331155/video/1","https://x.com/yuuki26/status/1941428976058331155"
"2025-07-03 20:51:26","Italian Teatro Naturale magazine. My photo was selected to represent rice in Asia.
https://www.teatronaturale.it/tracce/cultura/44586-ecco-perch-il-riso-porta-fortuna.htm","https://x.com/yuuki26/status/1940740160783564849"
"2025-07-03 20:06:38","An article from Incheon National University.
https://media.inu.ac.kr/news/articleView.html?idxno=1103","https://x.com/yuuki26/status/1940728887102611707"
"2025-07-03 19:39:47","That means i’m also a professional photographer—having my photos used by people around the world.","https://x.com/yuuki26/status/1940722132696121370"
"2025-07-03 19:05:42","An article from Stellenbosch University. I’m deeply honored to have my photo featured in it.
https://www0.sun.ac.za/japancentre/2025/06/18/the-reiwa-rice-riot-why-japans-staple-food-is-in-turmoil/ https://x.com/yuuki26/status/1940713553188549068/photo/1","https://x.com/yuuki26/status/1940713553188549068"
"2025-07-03 13:45:49","uploaded the source code to github.
https://github.com/wikinder/data","https://x.com/yuuki26/status/1940633054038372553"
"2025-07-03 13:38:21","set up the domain.
https://data.wikinder.org/date/1994-05-17","https://x.com/yuuki26/status/1940631172956004429"
"2025-07-03 05:26:42","https://x.com/yuuki26/status/1940507447090626655/photo/1","https://x.com/yuuki26/status/1940507447090626655"
"2025-07-02 04:13:49","no time for coffee, gotta write code right after waking up. watched some p*rn, tho.","https://x.com/yuuki26/status/1940126717332389936"
"2025-07-01 07:30:40","Example of date data.
https://data.wikinder.workers.dev/date/1994-05-17","https://x.com/yuuki26/status/1939813864750649408"
"2025-07-01 02:05:49","wake up oomfies‼️","https://x.com/yuuki26/status/1939732113793618106"
"2025-07-01 02:03:43","woke up after 10 hours of sleep","https://x.com/yuuki26/status/1939731588025114714"
"2025-06-30 05:23:58","prototyping with cloudflare workers.","https://x.com/yuuki26/status/1939419593249878418"
"2025-06-30 00:11:55","gm","https://x.com/yuuki26/status/1939341065787498538"
"2025-06-29 11:55:03","🧸: alright, yuuki's asleep
🐶: time to wake up","https://x.com/yuuki26/status/1939155627042824490"
"2025-06-29 11:42:47","took a bath. time to sleep","https://x.com/yuuki26/status/1939152539833749566"
"2025-06-29 10:01:24","i'm going to make the web service i talked about before.","https://x.com/yuuki26/status/1939127024276083156"
"2025-06-29 06:28:04","58 strokes is common. the 70-stroke variant is on chinese wikipedia, but not on glyphwiki.
(with one-dot ⻌, it's 57 and 69) https://x.com/yuuki26/status/1939073335662649773/photo/1","https://x.com/yuuki26/status/1939073335662649773"
"2025-06-29 04:39:22","https://oversea.cnki.net/kcms/detail/detail.aspx?DBCode=CJFD&DBName=CJFD2009&fileName=SXDN200906046","https://x.com/yuuki26/status/1939045981150159117"
"2025-06-29 04:34:59","the biáng in biangbiang noodles has 10+ variants, with ""a minimum of 54 strokes, and a maximum of 71 strokes"", according to one source.

however, that 71-stroke form is not shown.

赵淑兰 (2009). ""话说关中𰻝𰻝面"". Shaanxi Archives (陕西档案), 2009(06): pp. 56-57.
#hanzi #kanji","https://x.com/yuuki26/status/1939044879465668739"
"2025-06-28 08:48:47","@no_tl
% brew install lilypond
% lilypond -fpng -dresolution=300 -dcrop -dno-print-pages input\.ly

# convert to mp3 using wikipedia via mediawiki score extension

% ffmpeg -f lavfi -i color=c=black:s=1280x720 -i input.mp3 -shortest -fflags +shortest output.mp4 https://twitter.com/yuuki26/status/1938733546400624859","https://x.com/yuuki26/status/1938746363912782106"
"2025-06-28 08:05:40","https://x.com/yuuki26/status/1938735511008616473/video/1","https://x.com/yuuki26/status/1938735511008616473"
"2025-06-28 07:57:52","I wrote the sheet music for Row, Row, Row Your Boat in LilyPond notation

quarter notes, dotted eighths, sixteenths, beams, halves, and triplets appear.
https://pastebin.com/xEzpkGd5 https://x.com/yuuki26/status/1938733546400624859/photo/1","https://x.com/yuuki26/status/1938733546400624859"
"2025-06-27 07:53:14","three letter palindromes
tomato (トマト) is famous, but there are also
utau (歌う), sing
neru ne (寝るね), gonna go to bed
yose yo (よせよ), stop it
#langtwt","https://x.com/yuuki26/status/1938369994745631132"
"2025-06-27 05:49:39","one letter words.
difficult ones can be listed, but limiting to easy words is tricky.
these three will be included:

te (手), hand
ha (歯), tooth
me (目), eye","https://x.com/yuuki26/status/1938338894614814908"
"2025-06-27 03:18:33","Wo (を) doesn't really count, so excluding it there are 45.","https://x.com/yuuki26/status/1938300867112804848"
"2025-06-27 03:10:55","Seems like there are only 46 letters in the Japanese alphabet, including N (ん).
doesn't matter how it used to be; that's the current count.
https://en.wikipedia.org/wiki/Goj%C5%ABon","https://x.com/yuuki26/status/1938298948331917494"
"2025-06-26 22:33:22","this is correct,
but why 1 isn't prime by the standard leads us to ring theory.

no one cares about rings, but everyone is crazy about whether 1 is prime. so it serves as a gateway.
#math https://twitter.com/yuuki26/status/1838755372774916137","https://x.com/yuuki26/status/1938229099539148877"
